prospect_id,full_name,title,seniority_tier,seniority_mult,company,is_mql,is_opp,is_closed_won,pipeline_value,touch_number,channel,campaign_name,utm_source,utm_medium,utm_campaign,utm_content,utm_term,timestamp,form_type
PRO-00326,Phoenix Harris,Director of Data Engineering,director,1.25,Horizon Analytics,False,False,False,0,2,google,GGL-NonBrand-DataPipeline,google,paid-search,ggl_nonbrand_datapipeline,text-ad_competitor,data-pipeline-tools,2025-03-17T14:27:00,newsletter_signup
PRO-00326,Phoenix Harris,Director of Data Engineering,director,1.25,Horizon Analytics,False,False,False,0,3,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,retarget-banner_category,data-integration-review,2025-04-02T17:14:00,gated_content_download
PRO-00327,Quinn Thomas,BI Manager,manager,1.0,Ember Analytics,True,True,False,78665,1,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_pain-point_cta-trial,li-retarget-site-visitors-30d,2025-01-20T17:20:00,demo_request
PRO-00327,Quinn Thomas,BI Manager,manager,1.0,Ember Analytics,True,True,False,78665,2,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,badge-display_integration,data-integration-review,2025-02-07T17:30:00,trial_signup
PRO-00328,Casey Lee,Director of Analytics,director,1.25,Solaris Data,True,False,False,0,1,linkedin,LI-MOFU-Trial-AnalyticsTeams,linkedin,paid-social,li_mofu_trial_analyticsteams,single-image_thought-leadership_cta-download,li-mid-analytics-directors,2025-01-27T10:54:00,demo_request
PRO-00328,Casey Lee,Director of Analytics,director,1.25,Solaris Data,True,False,False,0,2,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_rlsa,data-integration-platform,2025-02-11T14:21:00,gated_content_download
PRO-00328,Casey Lee,Director of Analytics,director,1.25,Solaris Data,True,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_product-feature_cta-demo,li-ent-data-engineers,2025-02-26T12:18:00,gated_content_download
PRO-00329,Finley Walker,VP of Data Engineering,c_suite_vp,1.5,Meridian Cloud,False,False,False,0,1,linkedin,LI-MOFU-Trial-AnalyticsTeams,linkedin,paid-social,li_mofu_trial_analyticsteams,single-image_thought-leadership_cta-download,li-mid-analytics-directors,2025-03-25T17:08:00,gated_content_download
PRO-00329,Finley Walker,VP of Data Engineering,c_suite_vp,1.5,Meridian Cloud,False,False,False,0,2,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,retarget-banner_category,pipeline-software-evaluation,2025-04-14T11:47:00,gated_content_download
PRO-00329,Finley Walker,VP of Data Engineering,c_suite_vp,1.5,Meridian Cloud,False,False,False,0,3,programmatic,DSP-ABM-AirCover-Commercial,stackadapt,display,dsp_abm_aircover_commercial,display-banner_abm,abm-strategic-accounts,2025-05-05T10:24:00,gated_content_download
PRO-00330,Jordan Nguyen,Data Platform Manager,manager,1.0,Luminary Data,True,False,False,0,1,linkedin,LI-MOFU-Trial-AnalyticsTeams,linkedin,paid-social,li_mofu_trial_analyticsteams,single-image_product-feature_cta-trial,li-retarget-site-visitors-30d,2025-07-28T11:02:00,newsletter_signup
PRO-00330,Jordan Nguyen,Data Platform Manager,manager,1.0,Luminary Data,True,False,False,0,2,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,retarget-banner_category,etl-tools-comparison,2025-08-06T14:49:00,trial_signup
PRO-00330,Jordan Nguyen,Data Platform Manager,manager,1.0,Luminary Data,True,False,False,0,3,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_thought-leadership_cta-learn-more,li-ent-data-engineers,2025-08-26T14:17:00,gated_content_download
PRO-00330,Jordan Nguyen,Data Platform Manager,manager,1.0,Luminary Data,True,False,False,0,4,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,gated-report_etl,etl-tools-comparison,2025-09-03T09:31:00,newsletter_signup
PRO-00331,Jamie Brown,Senior Data Engineer,ic_analyst,0.75,Solaris Data,True,False,False,0,1,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_thought-leadership_cta-learn-more,li-ent-data-engineers,2025-09-05T14:19:00,trial_signup
PRO-00331,Jamie Brown,Senior Data Engineer,ic_analyst,0.75,Solaris Data,True,False,False,0,2,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_search,data-integration-platform,2025-09-25T16:11:00,newsletter_signup
PRO-00332,Jamie Kim,Senior Data Engineer,ic_analyst,0.75,Luminary Data,False,False,False,0,1,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_competitor,streamlink-vs-syncflow,2025-03-05T11:42:00,gated_content_download
PRO-00332,Jamie Kim,Senior Data Engineer,ic_analyst,0.75,Luminary Data,False,False,False,0,2,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_search,pipeform-alternative,2025-03-20T15:51:00,gated_content_download
PRO-00332,Jamie Kim,Senior Data Engineer,ic_analyst,0.75,Luminary Data,False,False,False,0,3,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,gated-report_etl,etl-tools-comparison,2025-03-31T09:35:00,newsletter_signup
PRO-00333,Reese Garcia,Director of Data Engineering,director,1.25,Syncflow,True,True,False,109295,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_product-feature_cta-trial,li-retarget-site-visitors-30d,2025-09-23T12:42:00,newsletter_signup
PRO-00333,Reese Garcia,Director of Data Engineering,director,1.25,Syncflow,True,True,False,109295,2,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_search,streamlink-vs-syncflow,2025-10-06T17:34:00,trial_signup
PRO-00333,Reese Garcia,Director of Data Engineering,director,1.25,Syncflow,True,True,False,109295,3,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,gated-report_etl,pipeline-software-evaluation,2025-10-16T08:12:00,newsletter_signup
PRO-00333,Reese Garcia,Director of Data Engineering,director,1.25,Syncflow,True,True,False,109295,4,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_search,pipeform-alternative,2025-11-03T13:17:00,gated_content_download
PRO-00334,Dana Kim,Analytics Manager,manager,1.0,Stackbridge,True,False,False,0,1,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_competitor,syncflow-alternative,2025-02-06T12:40:00,newsletter_signup
PRO-00334,Dana Kim,Analytics Manager,manager,1.0,Stackbridge,True,False,False,0,2,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_social-proof_cta-demo,li-retarget-site-visitors-30d,2025-02-24T16:38:00,demo_request
PRO-00334,Dana Kim,Analytics Manager,manager,1.0,Stackbridge,True,False,False,0,3,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_rlsa,etl-software,2025-03-10T14:01:00,newsletter_signup
PRO-00335,Reese Kim,BI Manager,manager,1.0,Cloudnetic,True,True,True,104688,1,google,GGL-NonBrand-DataPipeline,google,paid-search,ggl_nonbrand_datapipeline,text-ad_search,etl-software,2025-05-20T10:55:00,gated_content_download
PRO-00335,Reese Kim,BI Manager,manager,1.0,Cloudnetic,True,True,True,104688,2,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,gated-report_etl,pipeline-software-evaluation,2025-05-30T14:06:00,trial_signup
PRO-00335,Reese Kim,BI Manager,manager,1.0,Cloudnetic,True,True,True,104688,3,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_rlsa,streamlink-vs-syncflow,2025-06-10T17:52:00,newsletter_signup
PRO-00335,Reese Kim,BI Manager,manager,1.0,Cloudnetic,True,True,True,104688,4,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,gated-report_etl,data-integration-review,2025-06-23T16:17:00,demo_request
PRO-00336,Rowan Martin,BI Analyst,ic_analyst,0.75,Catalyst Systems,False,False,False,0,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_social-proof_cta-demo,li-mid-analytics-directors,2025-05-13T08:43:00,gated_content_download
PRO-00336,Rowan Martin,BI Analyst,ic_analyst,0.75,Catalyst Systems,False,False,False,0,2,programmatic,DSP-Retarget-HighIntent-14d,stackadapt,display,dsp_retarget_highintent_14d,display-banner_awareness,abm-strategic-accounts,2025-06-02T12:03:00,newsletter_signup
PRO-00336,Rowan Martin,BI Analyst,ic_analyst,0.75,Catalyst Systems,False,False,False,0,3,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_product-feature_cta-trial,li-abm-strategic-accounts,2025-06-16T15:11:00,gated_content_download
PRO-00337,Emery Hall,Data Analyst,ic_analyst,0.75,Horizon Analytics,False,False,False,0,1,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_competitor,etl-software,2025-02-14T12:26:00,gated_content_download
PRO-00337,Emery Hall,Data Analyst,ic_analyst,0.75,Horizon Analytics,False,False,False,0,2,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_competitor,syncflow-alternative,2025-02-24T09:10:00,newsletter_signup
PRO-00337,Emery Hall,Data Analyst,ic_analyst,0.75,Horizon Analytics,False,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_product-feature_cta-trial,li-lookalike-closed-won,2025-03-10T08:27:00,newsletter_signup
PRO-00338,Emery Nguyen,VP of Analytics,c_suite_vp,1.5,Pulsestream,False,False,False,0,1,linkedin,LI-MOFU-Demo-DataEngineers,linkedin,paid-social,li_mofu_demo_dataengineers,single-image_social-proof_cta-learn-more,li-abm-strategic-accounts,2025-01-06T14:44:00,newsletter_signup
PRO-00338,Emery Nguyen,VP of Analytics,c_suite_vp,1.5,Pulsestream,False,False,False,0,2,programmatic,DSP-ABM-AirCover-Commercial,stackadapt,display,dsp_abm_aircover_commercial,display-banner_abm,abm-strategic-accounts,2025-01-13T17:28:00,gated_content_download
PRO-00338,Emery Nguyen,VP of Analytics,c_suite_vp,1.5,Pulsestream,False,False,False,0,3,programmatic,DSP-Awareness-DataEngineers,stackadapt,display,dsp_awareness_dataengineers,display-banner_retarget,abm-strategic-accounts,2025-01-22T16:22:00,gated_content_download
PRO-00338,Emery Nguyen,VP of Analytics,c_suite_vp,1.5,Pulsestream,False,False,False,0,4,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,gated-report_etl,data-integration-review,2025-01-30T13:58:00,gated_content_download
PRO-00339,Phoenix Thompson,BI Manager,manager,1.0,Crestline Systems,True,True,False,84061,1,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_product-feature_cta-trial,li-ent-data-engineers,2025-09-22T08:59:00,gated_content_download
PRO-00339,Phoenix Thompson,BI Manager,manager,1.0,Crestline Systems,True,True,False,84061,2,linkedin,LI-ENT-Awareness-DataPipeline,linkedin,paid-social,li_ent_awareness_datapipeline,single-image_pain-point_cta-demo,li-retarget-site-visitors-30d,2025-10-08T15:21:00,trial_signup
PRO-00339,Phoenix Thompson,BI Manager,manager,1.0,Crestline Systems,True,True,False,84061,3,g2,G2-Badge-LP-Integration,g2,review-site,g2_badge_lp_integration,badge-display_integration,etl-tools-comparison,2025-10-17T14:22:00,gated_content_download
PRO-00339,Phoenix Thompson,BI Manager,manager,1.0,Crestline Systems,True,True,False,84061,4,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_search,data-pipeline-tools,2025-11-03T10:26:00,trial_signup
PRO-00340,Cameron Wilson,Senior Data Engineer,ic_analyst,0.75,Gridlane,True,False,False,0,1,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_search,syncflow-alternative,2025-02-25T15:42:00,trial_signup
PRO-00340,Cameron Wilson,Senior Data Engineer,ic_analyst,0.75,Gridlane,True,False,False,0,2,programmatic,DSP-ABM-AirCover-Commercial,stackadapt,display,dsp_abm_aircover_commercial,display-banner_abm,abm-strategic-accounts,2025-03-04T13:56:00,gated_content_download
PRO-00340,Cameron Wilson,Senior Data Engineer,ic_analyst,0.75,Gridlane,True,False,False,0,3,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_competitor,data-pipeline-tools,2025-03-13T14:26:00,demo_request
PRO-00340,Cameron Wilson,Senior Data Engineer,ic_analyst,0.75,Gridlane,True,False,False,0,4,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,badge-display_integration,pipeline-software-evaluation,2025-03-31T12:07:00,trial_signup
PRO-00341,Spencer Moore,BI Analyst,ic_analyst,0.75,Luminary Data,False,False,False,0,1,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_pain-point_cta-demo,li-mid-analytics-directors,2025-02-25T08:08:00,gated_content_download
PRO-00341,Spencer Moore,BI Analyst,ic_analyst,0.75,Luminary Data,False,False,False,0,2,programmatic,DSP-ABM-AirCover-Strategic,stackadapt,display,dsp_abm_aircover_strategic,display-banner_retarget,retarget-site-visitors-14d,2025-03-17T13:27:00,gated_content_download
PRO-00342,Noel Taylor,Analytics Manager,manager,1.0,Vaultbase,True,False,False,0,1,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_product-feature_cta-demo,li-mid-analytics-directors,2025-02-28T12:44:00,newsletter_signup
PRO-00342,Noel Taylor,Analytics Manager,manager,1.0,Vaultbase,True,False,False,0,2,g2,G2-Retarget-CategoryBuyers,g2,review-site,g2_retarget_categorybuyers,gated-report_etl,etl-tools-comparison,2025-03-19T09:44:00,demo_request
PRO-00343,Elliot Rodriguez,Director of Data,director,1.25,Vaultbase,True,True,True,61781,1,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_pain-point_cta-trial,li-ent-data-engineers,2025-04-09T10:27:00,gated_content_download
PRO-00343,Elliot Rodriguez,Director of Data,director,1.25,Vaultbase,True,True,True,61781,2,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,gated-report_etl,data-integration-review,2025-04-24T12:44:00,gated_content_download
PRO-00344,Drew Wilson,BI Analyst,ic_analyst,0.75,Stackbridge,True,False,False,0,1,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_thought-leadership_cta-learn-more,li-mid-analytics-directors,2025-01-27T10:02:00,gated_content_download
PRO-00344,Drew Wilson,BI Analyst,ic_analyst,0.75,Stackbridge,True,False,False,0,2,google,GGL-NonBrand-DataPipeline,google,paid-search,ggl_nonbrand_datapipeline,text-ad_rlsa,syncflow-alternative,2025-02-07T17:06:00,gated_content_download
PRO-00345,Sage White,Data Analyst,ic_analyst,0.75,Beacon Platforms,False,False,False,0,1,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_competitor,syncflow-alternative,2025-07-07T17:33:00,gated_content_download
PRO-00345,Sage White,Data Analyst,ic_analyst,0.75,Beacon Platforms,False,False,False,0,2,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_pain-point_cta-trial,li-ent-data-engineers,2025-07-21T09:56:00,newsletter_signup
PRO-00345,Sage White,Data Analyst,ic_analyst,0.75,Beacon Platforms,False,False,False,0,3,google,GGL-Brand-Syncflow-Exact,google,paid-search,ggl_brand_syncflow_exact,text-ad_competitor,pipeform-alternative,2025-08-11T11:12:00,gated_content_download
PRO-00346,Avery White,Director of Analytics,director,1.25,Apex Workflows,True,False,False,0,1,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_rlsa,syncflow-alternative,2025-10-09T12:57:00,gated_content_download
PRO-00346,Avery White,Director of Analytics,director,1.25,Apex Workflows,True,False,False,0,2,google,GGL-Competitor-Pipeform-Alt,google,paid-search,ggl_competitor_pipeform_alt,text-ad_rlsa,pipeform-alternative,2025-10-27T09:58:00,demo_request
PRO-00347,Alex Johnson,Director of Analytics,director,1.25,Novabridge,True,True,True,73906,1,google,GGL-NonBrand-ETL-Tools,google,paid-search,ggl_nonbrand_etl_tools,text-ad_competitor,data-integration-platform,2025-10-17T08:50:00,newsletter_signup
PRO-00347,Alex Johnson,Director of Analytics,director,1.25,Novabridge,True,True,True,73906,2,linkedin,LI-ABM-Strategic-ENT,linkedin,paid-social,li_abm_strategic_ent,single-image_product-feature_cta-demo,li-abm-strategic-accounts,2025-11-03T16:04:00,trial_signup
PRO-00348,Alex Johnson,Director of Data Engineering,director,1.25,Crestline Systems,True,True,False,133742,1,google,GGL-Competitor-Streamlink-Alt,google,paid-search,ggl_competitor_streamlink_alt,text-ad_rlsa,syncflow-alternative,2025-09-22T15:32:00,trial_signup
PRO-00348,Alex Johnson,Director of Data Engineering,director,1.25,Crestline Systems,True,True,False,133742,2,linkedin,LI-ENT-Awareness-DataIntegration,linkedin,paid-social,li_ent_awareness_dataintegration,single-image_pain-point_cta-demo,li-abm-strategic-accounts,2025-10-03T12:35:00,gated_content_download
PRO-00348,Alex Johnson,Director of Data Engineering,director,1.25,Crestline Systems,True,True,False,133742,3,g2,G2-GridReport-ETL-Gated,g2,review-site,g2_gridreport_etl_gated,badge-display_integration,etl-tools-comparison,2025-10-10T10:56:00,newsletter_signup
PRO-00348,Alex Johnson,Director of Data Engineering,director,1.25,Crestline Systems,True,True,False,133742,4,google,GGL-RLSA-HighIntent-Visitors,google,paid-search,ggl_rlsa_highintent_visitors,text-ad_competitor,pipeform-alternative,2025-10-20T11:34:00,demo_request
PRO-00349,Drew Robinson,BI Manager,manager,1.0,Dataduct,False,False,False,0,1,linkedin,LI-Retarget-PricingPage-14d,linkedin,paid-social,li_retarget_pricingpage_14d,single-image_thought-leadership_cta-download,li-mid-analytics-directors,2025-01-30T08:52:00,gated_content_download
PRO-00349,Drew Robinson,BI Manager,manager,1.0,Dataduct,False,False,False,0,2,programmatic,DSP-ABM-AirCover-Strategic,stackadapt,display,dsp_abm_aircover_strategic,display-banner_awareness,lookalike-data-engineers,2025-02-06T16:42:00,newsletter_signup
PRO-00349,Drew Robinson,BI Manager,manager,1.0,Dataduct,False,False,False,0,3,linkedin,LI-Retarget-SiteVisitors-30d,linkedin,paid-social,li_retarget_sitevisitors_30d,single-image_product-feature_cta-trial,li-mid-analytics-directors,2025-02-24T12:55:00,gated_content_download
